Entity,Code,Year,Transport,Forestry,Energy,Other sources,"Agriculture, Land Use & Forestry",Waste,Residential & commercial,Industry,total CO
Singapore,SGP,1999,5881765.7,-17725,29418414.1,0,-18000,123539.5,70702,2977862.6,38436558.9
Singapore,SGP,2000,5970000,-17725,29363029.1,0,-18000,130000,72400,2851217,38350921.1
Singapore,SGP,2001,6100000,43495,29198028.3,0,43000,130000,74200,2638154,38226877.3
Singapore,SGP,2002,6090000,43495,28807027.6,0,43000,134000,235000,2508881,37861403.6
Singapore,SGP,2003,6130000,43495,27824025.5,0,43000,136000,223000,2532506,36932026.5
Singapore,SGP,2004,6270000,43495,29246030,0,43000,142000,202000,2597521,38544046
Singapore,SGP,2005,6500000,43495,31502037.2,0,43000,146000,184000,2632746,41051278.2
Singapore,SGP,2006,6890000,65154.1,31552043,0,65000,148000,189000,2711772,41620969.1
Singapore,SGP,2007,7330000,65154.1,32140049.5,0,65000,151000,194000,2753397,42698600.6
Singapore,SGP,2008,6740000,65154.1,32686055.7,0,65000,155000,187000,2808612,42706821.8
Singapore,SGP,2009,6980000,65154.1,29925061.9,0,65000,158000,182000,2838937,40214153
Singapore,SGP,2010,7140000,65154.1,32391068,0,65000,160000,173000,2903662,42897884.1
Slovakia,SVK,1993,2992283,-10000819,29981997.9,0,-9893000,0,11094182.6,3429188.9,27603833.4
Slovakia,SVK,1994,3417050.8,-10001856.5,28718139.2,0,-9893000,0,9258971.9,3582929.8,25082235.2
Slovakia,SVK,1995,3865846.8,-10002894.1,28638136.5,0,-9893000,0,9000024,3509527.1,25117640.3
Slovakia,SVK,1996,3586877.9,-10003931.8,29256868.7,0,-9894000,0,9116420,3533456.4,25595691.2
Slovakia,SVK,1997,4183872.6,-10004969.6,28588304.8,0,-9894000,0,8907803.4,3752214.2,25533225.4
Slovakia,SVK,1998,4252867.4,-10006007.6,26637538.7,0,-9894000,0,9121501.2,4269900,24381799.7
Slovakia,SVK,1999,4325571.9,-10007045.6,26477456.3,0,-9894000,0,8945841.9,4242492.5,24090317
Slovakia,SVK,2000,4140000,-10008083.7,25898152,0,-9893000,77500,8580000,3732119,22526687.3
Slovakia,SVK,2001,5420000,-9240000,25908480,0,-9196000,76600,7050000,3539319,23558399
Slovakia,SVK,2002,6240000,-9240000,25093800,0,-9197000,75700,6700000,3674019,23346519
Slovakia,SVK,2003,5720000,-9240000,26311800,0,-9197000,74900,5860000,3460719,22990419
Slovakia,SVK,2004,5932930,-9240000,24935100,0,-9197000,74100,5780000,3813019,22098149
Slovakia,SVK,2005,6518000,-9240000,24604760,0,-9197000,73200,6290000,3771119,22820079
Slovakia,SVK,2006,6104780,-6683809.5,24257100,0,-6410000,71800,6330000,3767319,27437189.5
Slovakia,SVK,2007,6600000,-6685645.3,23219390,0,-6410000,70400,5910000,4656619,27360763.7
Slovakia,SVK,2008,6930000,-6687478.5,23206750,0,-6410000,69000,6460000,4747619,28315890.5
Slovakia,SVK,2009,5990000,-6689309,21649080,0,-6410000,67600,6580000,3838719,25026090
Slovakia,SVK,2010,7050000,-6691136.8,22820400,0,-6410000,66200,6950000,4193999,27979462.2
Slovenia,SVN,1992,3053998.3,-6893333.3,7125002.3,0,-6831000,0,1931267.5,1167944,-446121.2
Slovenia,SVN,1993,3665395.8,-6893333.3,6986770.6,0,-6831000,0,2228564.7,1004533.7,160931.5
Slovenia,SVN,1994,4086654.4,-6893333.3,6871726,0,-6831000,0,2082079.7,1117404.9,433531.7
Slovenia,SVN,1995,4516517,-6893333.3,6860517.4,0,-6831000,0,2268199,1061949.1,982849.2
Slovenia,SVN,1996,5149750.3,-6893333.3,6692332.3,0,-6831000,0,2929759.9,1216731,2264240.2
Slovenia,SVN,1997,5381283.4,-6893333.3,7908150.9,0,-6831000,0,2869089.3,1370450.1,3804640.4
Slovenia,SVN,1998,4758637.3,-6893333.3,8041281.7,0,-6831000,0,2880681.7,1547273.2,3503540.6
Slovenia,SVN,1999,4554279.2,-6893333.3,7566585.8,0,-6831000,0,3113830.5,1673655,3184017.2
Slovenia,SVN,2000,4317030,-6893333.3,7898402.6,0,-6831000,0,2490000,1852210,2833309.3
Slovenia,SVN,2001,4327030,-10413333.3,8031700,0,-10351000,0,2920000,2045860,-3439743.3
Slovenia,SVN,2002,4280130,-10413333.3,8321702.5,0,-10351000,0,3110000,2131440,-2921060.8
Slovenia,SVN,2003,4200130,-10413333.3,8321400,0,-10351000,0,2780000,2107280,-3355523.3
Slovenia,SVN,2004,4170130,-10413333.3,8459380,0,-10351000,0,2720000,2148750,-3266073.3
Slovenia,SVN,2005,4330130,-10413333.3,8667030,0,-10351000,0,2530000,2212870,-3024303.3
Slovenia,SVN,2006,4570130,-8278112.1,8957030,0,-7858000,0,2350000,2246740,1987787.9
Slovenia,SVN,2007,5140130,-8284249.3,8907030,0,-7858000,0,1930000,2252170,2087080.7
Slovenia,SVN,2008,5140130,-8290378.7,8849380,0,-7858000,0,2340000,2214610,2395741.3
Slovenia,SVN,2009,4374630,-8296500.2,8249380,0,-7858000,0,2260000,1894180,623689.8
Slovenia,SVN,2010,4404830,-8302613.8,8381800,0,-7858000,0,2330000,2056760,1012776.2
Solomon Islands,SLB,1990,54862.4,-881.4,30233.2,0,1687000,0,88744.5,3793.1,1863751.8
Solomon Islands,SLB,1991,54466.1,-883.5,31375.2,0,1687000,0,83807.8,3902,1859667.6
Solomon Islands,SLB,1992,64254.2,-885.7,34432.3,0,1687000,0,65032.8,4011.2,1853844.8
Solomon Islands,SLB,1993,59072.9,-887.8,34554.2,0,1687000,0,72857.7,4122.1,1856719.1
Solomon Islands,SLB,1994,56719.5,-890,33958.3,0,1687000,0,57368.3,4236.4,1838392.5
Solomon Islands,SLB,1995,59846.7,-892.1,28614.8,0,1687000,0,65081.8,4355.3,1844006.5
Solomon Islands,SLB,1996,63962.2,-894.3,28051.7,0,1687000,0,65031.6,4479.3,1847630.5
Solomon Islands,SLB,1997,68004.7,-896.5,24316.4,0,1687000,0,78252.7,4607.8,1861285.1
Solomon Islands,SLB,1998,67019.5,-898.7,24354.7,0,1687000,0,75997.7,4740.2,1858213.4
Solomon Islands,SLB,1999,65086.5,-900.9,28297.1,0,1687000,0,86516.7,4875.4,1870874.8
Solomon Islands,SLB,2000,72390,-903.1,31200,0,1687000,0,159000,5012.5,1953699.4
Solomon Islands,SLB,2001,71230,59365.1,33400,0,1687000,0,147000,5148.9,2003144
Solomon Islands,SLB,2002,62767,59506.8,28100,0,1687000,0,205000,5296.3,2047670.1
Solomon Islands,SLB,2003,60420,59649.1,28100,0,1687000,0,227000,5432.8,2067601.9
Solomon Islands,SLB,2004,59990,59792.2,28000,0,1687000,0,263000,5570.2,2103352.4
Solomon Islands,SLB,2005,62470,59935.9,29000,0,1687000,0,190000,5718.6,2034124.5
Solomon Islands,SLB,2006,57980,-73497,26900,0,1613000,0,224000,5866,1854249
Solomon Islands,SLB,2007,57140,-73681.1,26000,0,1613000,0,315000,6002.4,1943461.3
Solomon Islands,SLB,2008,57240,-73866.1,26400,0,1613000,0,339000,6149.8,1967923.7
Solomon Islands,SLB,2009,55570,-74052.1,25460,0,1613000,0,388000,6287.2,2014265.1
Solomon Islands,SLB,2010,53790,-74239,24660,0,1613000,0,438000,6435.7,2061646.7
Somalia,SOM,1990,386953.2,-595180.3,130137.3,0,15767000,0,153449.4,11568,15853927.6
Somalia,SOM,1991,217785.2,-600692.3,80157.5,0,15767000,0,107264.9,11469.3,15582984.6
Somalia,SOM,1992,188140.6,-606307.3,69403.4,0,15767000,0,83329.4,11301,15512867.1
Somalia,SOM,1993,196311.2,-612028.3,65155.2,0,15767000,0,96355,11112.9,15523906
Somalia,SOM,1994,188947.2,-617858.3,62176.4,0,15767000,0,94447.5,10975.6,15505688.4
Somalia,SOM,1995,199226.5,-623800.4,62571.6,0,15767000,0,103058,10939.8,15518995.5
Somalia,SOM,1996,198303.2,-629858,70273.5,0,15767000,0,97884.6,11022.1,15514625.4
Somalia,SOM,1997,200130.9,-636034.3,69144.3,0,15767000,0,106198.4,11208.1,15517647.4
Somalia,SOM,1998,209780.4,-642333,80060.2,0,15767000,0,75071.9,11478.7,15501058.2
Somalia,SOM,1999,220118.2,-648757.7,83705.5,0,15767000,0,76776.1,11801.9,15510644
Somalia,SOM,2000,245380.2,-655312.2,93700,0,15767000,0,94500,12155,15557423
Somalia,SOM,2001,247779.1,1149913.5,93600,0,17600000,0,91800,12530,19195622.6
Somalia,SOM,2002,228582,1161786.5,92700,0,17600000,0,89000,12938,19185006.5
Somalia,SOM,2003,231482.6,1173907.1,93800,0,17600000,0,96800,13367,19209356.7
Somalia,SOM,2004,239780.3,1186283.4,100300,0,17600000,0,87500,13798,19227661.7
Somalia,SOM,2005,255479.2,1198923.4,105500,0,17600000,0,107000,14259,19281161.6
Somalia,SOM,2006,254077.5,-988164.4,104700,0,15400000,0,109000,14710,14894323.1
Somalia,SOM,2007,264176.1,-998922.6,108500,0,15400000,0,142000,15161,14930914.5
Somalia,SOM,2008,274074.5,-1009917.7,112500,0,15400000,0,150000,15613,14942269.8
Somalia,SOM,2009,280873,-1021157.6,114900,0,15400000,0,165000,16074,14955689.4
Somalia,SOM,2010,286671.4,-1032650.4,117200,0,15400000,0,179000,16524,14966745
South Africa,ZAF,1990,29487313.2,-3137604.9,215224167.1,0,974000,0,14338741.7,9622209.4,266508826.5
South Africa,ZAF,1991,29511510,-3137604.9,209718500.7,0,974000,0,14918688.6,8995191.4,260980285.8
South Africa,ZAF,1992,29964008,-3137604.9,216533743,0,974000,0,14762856.6,8576909.8,267673912.5
South Africa,ZAF,1993,30103244.9,-3137604.9,206203747.7,0,974000,0,19671014.3,9981965.7,263796367.7
South Africa,ZAF,1994,31214021.6,-3137604.9,211532372.4,0,974000,0,19044187.9,10908604,270535581
South Africa,ZAF,1995,35022932.6,-3137604.9,223388429.3,0,974000,0,17934972.1,11068744.6,285251473.7
South Africa,ZAF,1996,34369255.9,-3137604.9,234045828.6,0,898000,0,16513592.4,12299029.5,294988101.5
South Africa,ZAF,1997,35282060.3,-3137604.9,247965102.5,0,843000,0,16417834.2,14036840,311407232.1
South Africa,ZAF,1998,36039212.4,-3137604.9,258482214.5,0,1099000,0,13846456.5,13093605.5,319422884
South Africa,ZAF,1999,36330511.3,-3137604.9,239404187.5,0,918000,0,12472956,13042427.2,299030477.1
South Africa,ZAF,2000,36096700,-3137604.9,246527000,0,926000,0,11600000,13202350,305214445.1
South Africa,ZAF,2001,36517000,-1664851.6,226849000,0,874000,0,17600000,12535740,292710888.4
South Africa,ZAF,2002,37770000,-1664851.6,235906000,0,1022000,0,20600000,13342820,306975968.4
South Africa,ZAF,2003,39216000,-1664851.6,259935000,0,721000,0,22600000,14152680,334959828.4
South Africa,ZAF,2004,42038000,-1664851.6,274718000,0,891000,0,25000000,15196440,356178588.4
South Africa,ZAF,2005,43411000,-1664851.6,273677000,0,1174000,0,26100000,14677980,357375128.4
South Africa,ZAF,2006,44587000,-832425.8,271664000,0,1056000,0,28400000,15867230,360741804.2
South Africa,ZAF,2007,46784000,-832425.8,281300000,0,895000,0,25600000,16276370,370022944.2
South Africa,ZAF,2008,51169000,-832425.8,268892000,0,766000,0,28800000,15950410,364744984.2
South Africa,ZAF,2009,50007000,-832425.8,253471000,0,1067000,0,27800000,14855560,346368134.2
South Africa,ZAF,2010,38376000,-832425.8,262479400,0,1150000,0,13300000,16339410,330812384.2
South Korea,KOR,1990,43953288.3,-35110595.5,115365946.5,0,-34467000,0,71715295.3,21042369,182499303.6
South Korea,KOR,1991,49235107.5,-35155792.8,136376781.6,0,-34467000,0,69323298.5,24542006.8,209854401.6
South Korea,KOR,1992,54728084.6,-35201106.6,149593769.5,0,-34467000,0,70378417.6,29036679.1,234068844.2
South Korea,KOR,1993,61664402,-35246537.4,166952059.5,0,-34467000,0,73240712.1,31575221.7,263718857.9
South Korea,KOR,1994,69770316,-35292085.6,185768987.4,0,-34467000,0,75151208.9,34540580.6,295472007.3
South Korea,KOR,1995,79106630.2,-35337751.7,200949851.8,0,-34467000,0,81953021.7,36681490.2,328886242.2
South Korea,KOR,1996,85845367.1,-35383536.1,218582576.8,0,-34467000,0,85358629,38095630.6,358031667.4
South Korea,KOR,1997,86867831.6,-35429439.3,237234360,0,-34467000,0,86608588.6,40198638.8,381012979.7
South Korea,KOR,1998,74650220,-35475461.8,211991973,0,-34467000,0,66972910.3,34634694.4,318307335.9
South Korea,KOR,1999,81568077.9,-35521604,227070714.1,0,-34467000,0,79399291.3,35815751.1,353865230.4
South Korea,KOR,2000,78381000,-35567866.3,257520025.2,0,-34467000,0,74200000,37531460,377597618.9
South Korea,KOR,2001,81663000,-45393893.1,271020025.3,0,-43267000,0,71500000,37436580,372958712.2
South Korea,KOR,2002,89214000,-45500826.8,273300025.5,0,-43267000,0,72200000,40962700,386908898.7
South Korea,KOR,2003,91564000,-45607985.4,282870024.2,0,-43267000,0,70500000,44079810,400138848.8
South Korea,KOR,2004,91178000,-45715369.6,305930025,0,-43267000,0,66000000,42797930,416923585.4
South Korea,KOR,2005,87251000,-45822980.3,307500162,0,-43267000,0,68800000,40524940,414986121.7
South Korea,KOR,2006,86353000,-51029096.7,317120140,0,-48400000,0,62900000,42563050,409507093.3
South Korea,KOR,2007,88639000,-51148063.5,325230105,0,-48400000,0,61100000,43836170,419257211.5
South Korea,KOR,2008,84289000,-51267281.9,354240077,0,-48400000,0,59000000,42487180,440348975.1
South Korea,KOR,2009,85309000,-51386752.6,377900048.5,0,-48400000,0,57800000,27959290,449181585.9
South Korea,KOR,2010,86887000,-51506476.6,416260048.5,0,-48400000,0,61000000,26999410,491239981.9
Spain,ESP,1990,64399397,-47182666.7,121362532.9,0,-46739000,49472.8,20783848.4,20152975,132826559.4
Spain,ESP,1991,67042340.5,-47182666.7,124893250.1,0,-46739000,47976.6,23208139,19459062.1,140729101.6
Spain,ESP,1992,70673051,-47182666.7,131359875.6,0,-46739000,46407.9,24159392.3,18235808.2,150552868.3
Spain,ESP,1993,69652575.7,-47182666.7,119439225.9,0,-46739000,44766.1,23518989.1,17179101.5,135912991.6
Spain,ESP,1994,71974968.5,-47182666.7,124691207.4,0,-46739000,43051.4,24816398.1,18993643.3,146597602
Spain,ESP,1995,73257008.5,-47182666.7,134214139,0,-46739000,41264,24797795.1,20044034.3,158432574.2
Spain,ESP,1996,78231020,-47182666.7,117805074.6,0,-46732000,39403.7,25888670.9,20053839.2,148103341.7
Spain,ESP,1997,78172037.9,-47182666.7,135721761.7,0,-46718000,37470.6,25887270.6,20646448.2,166564322.3
Spain,ESP,1998,85782441.5,-47182666.7,135130790.8,0,-46655000,35464.9,25842863.5,22452100.2,175405994.2
Spain,ESP,1999,90134287.5,-47182666.7,150429879.3,0,-46748000,33385.9,27758672.1,23214639.2,197640197.3
Spain,ESP,2000,91980000,-47182666.7,160256000,0,-46676000,31300,29800000,23878700,212087333.3
Spain,ESP,2001,95850000,-47190000,156175000,0,-46763000,29000,30000000,24320500,212421500
Spain,ESP,2002,98040000,-47190000,171521000,0,-46774000,26700,30600000,24872200,231095900
Spain,ESP,2003,103540000,-47190000,170798000,0,-46771000,24400,33200000,25352800,238954200
Spain,ESP,2004,105650000,-47190000,178821000,0,-46748000,21900,36600000,25813300,252968200
Spain,ESP,2005,109620000,-47190000,188172000,0,-46720000,20900,37000000,26426900,267329800
Spain,ESP,2006,113145000,-33579333.3,174497000,0,-33119000,20600,37700000,27101000,285765266.7
Spain,ESP,2007,116459000,-33579333.3,188175000,0,-33165000,20700,35600000,26508200,300018566.7
Spain,ESP,2008,113115000,-33579333.3,162410000,0,-33169000,21000,33900000,22006100,264703766.7
Spain,ESP,2009,104613000,-33579333.3,136584000,0,-33167000,21500,33000000,23889200,231361366.7
Spain,ESP,2010,101429000,-33579333.3,121254000,0,-33135000,22000,34300000,24292300,214582966.7
Sri Lanka,LKA,1990,2498705.1,893111.2,564021.5,0,5160000,0,628864,307666.3,10052368.1
Sri Lanka,LKA,1991,2517112.3,896708.7,695490,0,5160000,0,618375.3,326093.4,10213779.7
Sri Lanka,LKA,1992,2799929.4,900335.3,1397431.8,0,5160000,0,724004.8,294764.6,11276465.9
Sri Lanka,LKA,1993,2994751.3,903991.3,1074264.7,0,5160000,0,753755.8,253799.3,11140562.4
Sri Lanka,LKA,1994,3482738.5,907677.1,1079981.7,0,5160000,0,837609.1,464890.7,11932897.1
Sri Lanka,LKA,1995,3693705.2,911393.1,842706.9,0,5160000,0,915513.6,451970.7,11975289.5
Sri Lanka,LKA,1996,5077644.3,915139.7,1948869.5,0,5159000,0,957655.4,464297.4,14522606.3
Sri Lanka,LKA,1997,4667512.3,918917.2,2307493.7,0,5159000,0,974281.6,479709.9,14506914.7
Sri Lanka,LKA,1998,4874571.6,922726,2324812.3,0,5163000,0,1058202.8,436852.8,14780165.5
Sri Lanka,LKA,1999,5398393,926566.5,2553565.1,0,5159000,0,1144818.8,481594.5,15663937.9
Sri Lanka,LKA,2000,5390100,930439.2,3850001.6,0,5161000,0,1130000,496750,16958290.8
Sri Lanka,LKA,2001,5254800,1425597.3,3727001.4,0,6398000,0,1140000,539170,18484568.7
Sri Lanka,LKA,2002,5327200,1435288.1,4218001.6,0,6399000,0,1160000,497590,19037079.7
Sri Lanka,LKA,2003,5644810,1445111.6,4874001.4,0,6398000,0,1040000,559910,19961833
Sri Lanka,LKA,2004,6050300,1455070.5,5581001.5,0,6398000,0,1080000,664330,21228702
Sri Lanka,LKA,2005,6308480,1465167.5,6121001.3,0,6398000,0,1120000,705650,22118298.8
Sri Lanka,LKA,2006,5983100,199565,5096001.3,0,3846000,0,1100000,741960,16966626.3
Sri Lanka,LKA,2007,6564990,200652.5,5718001.2,0,3846000,0,1020000,777180,18126823.7
Sri Lanka,LKA,2008,6520410,201743.1,5692001.1,0,3847000,0,904000,811600,17976754.2
Sri Lanka,LKA,2009,6191690,202836.7,5865901,0,3846000,0,820000,813920,17740347.7
Sri Lanka,LKA,2010,7772220,203933.5,5679800.9,0,3848000,0,955000,893230,19352184.4
Suriname,SUR,1990,153384.8,-11185.6,902515,0,4343000,113.2,499450.4,79744,5967021.8
Suriname,SUR,1991,151143,-11188.4,953515.8,0,4343000,116.6,442628.3,64962.6,5944177.9
Suriname,SUR,1992,148986.1,-11191.2,949396.6,0,4343000,118.7,378714,63419.4,5872443.6
Suriname,SUR,1993,143682.3,-11194.1,894539.2,0,4343000,117.5,340262,59479.5,5769886.4
Suriname,SUR,1994,144145.7,-11196.9,855706.3,0,4343000,121,341169.5,58365.1,5731310.7
Suriname,SUR,1995,150641.8,-11199.7,875228.3,0,4343000,123.6,345568.2,71313,5774675.2
Suriname,SUR,1996,148362.1,-11202.6,829597.5,0,4211000,126.3,347213.1,81973.4,5607069.8
Suriname,SUR,1997,152715.4,-11205.4,841732.1,0,4339000,131.2,213896.2,83905.2,5620174.7
Suriname,SUR,1998,296267.2,-11208.2,766218,0,4687000,134.2,172368.3,76497.1,5987276.6
Suriname,SUR,1999,324234.6,-11211.1,798459.2,0,4072000,136,189379.5,37234.3,5410232.5
Suriname,SUR,2000,343750,-11213.9,785000.3,0,3942000,138,158000,26789.5,5244463.9
Suriname,SUR,2001,349190,-63270.2,835000.3,0,3817000,142,149000,28708.6,5115770.7
Suriname,SUR,2002,375090,-63286.6,931000.3,0,3922000,146,152000,28426.6,5345376.3
Suriname,SUR,2003,364540,-63303.1,901000.3,0,5244000,151,165000,28243.7,6639631.9
Suriname,SUR,2004,380600,-63319.5,847000.4,0,4596000,157,157000,27958.8,5945396.7
Suriname,SUR,2005,384260,-63336,857000.4,0,4071000,161,154000,27873.8,5430959.2
Suriname,SUR,2006,400580,-59685.8,896000.4,0,4313000,165,164000,27488.9,5741548.5
Suriname,SUR,2007,399540,-59701.4,881000.4,0,4105000,170,163000,27205,5516214
Suriname,SUR,2008,404450,-59716.9,860000.4,0,4467000,175,166000,26915,5864823.5
Suriname,SUR,2009,410740,-59732.5,862000.5,0,5111000,179,171000,28335.1,6523522.1
Suriname,SUR,2010,418140,-59748,863000.5,0,3847000,184,175000,31655.1,5275231.6
Swaziland,SWZ,1990,220217.4,-67528.2,127091.4,0,148000,0,106531.8,2733.6,537046
Swaziland,SWZ,1991,233998.2,-65565,114136.5,0,148000,0,100066.9,2804.8,533441.4
Swaziland,SWZ,1992,206253,-63639.7,86443.5,0,148000,0,87074,2863.9,466994.7
Swaziland,SWZ,1993,250078,-61751.2,68787.7,0,148000,0,87767.1,2914.5,495796.1
Swaziland,SWZ,1994,258241.7,-59898.4,86640,0,148000,0,148260,2962,584205.3
Swaziland,SWZ,1995,266876.3,-58080.5,96490.1,0,148000,0,174728.4,3010.5,631024.8
Swaziland,SWZ,1996,267798,-56296.3,91690.5,0,146000,0,144337.6,3060.9,596590.7
Swaziland,SWZ,1997,269350.1,-54545,96993.8,0,145000,0,157530,3111.4,617440.3
Swaziland,SWZ,1998,271664.9,-52825.6,113121.8,0,148000,0,185796,3159.2,668916.3
Swaziland,SWZ,1999,285064.6,-51137.3,181682.3,0,136000,0,283988.8,3200.2,838798.6
Swaziland,SWZ,2000,260574.8,-49479.3,257200,0,136000,0,261000,3234.2,868529.7
Swaziland,SWZ,2001,261973.9,-11184,272500,0,194000,0,347000,3257.4,1067547.3
Swaziland,SWZ,2002,255997,-9514,274900,0,187000,0,236000,3259.5,947642.5
Swaziland,SWZ,2003,261313,-7873,280900,0,166000,0,185000,3270.6,888610.6
Swaziland,SWZ,2004,265026,-6260.5,287400,0,178000,0,358000,3259.5,1085425
Swaziland,SWZ,2005,279290.6,-4675.6,302500,0,202000,0,170000,3259.5,952374.5
Swaziland,SWZ,2006,276890.8,-3117.7,306500,0,201000,0,195000,3258.5,979531.6
Swaziland,SWZ,2007,283290.3,-1640.4,313700,0,204000,0,407000,3257.4,1209607.3
Swaziland,SWZ,2008,289290.2,-186.7,323000,0,198000,0,229000,3246.4,1042349.9
Swaziland,SWZ,2009,293290,1243.8,329800,0,169000,0,249000,3236.3,1045570.1
Swaziland,SWZ,2010,296289.9,2651.9,336700,0,186000,0,269000,3235.3,1093877.1
Sweden,SWE,1990,20231981,-52953948.2,22605911.8,0,-19898000,14501.6,10734393.5,3703793.7,-15561366.6
Sweden,SWE,1991,19924463.3,-53144534.4,23882638.2,0,-19898000,15537.3,10395186.3,3610450.7,-15214258.6
Sweden,SWE,1992,20723621.8,-53334984.9,25879346.1,0,-19898000,16573,10557437.6,3257439.8,-12798566.6
Sweden,SWE,1993,19787232.9,-53525299.6,27341552.3,0,-19898000,17608.7,9890656.8,3248232,-13138016.9
Sweden,SWE,1994,20513478,-53715478.9,28275986.7,0,-19898000,18644.3,10322363.2,3422230.1,-11060776.6
Sweden,SWE,1995,20705251.9,-53905522.9,27808286.2,0,-19898000,19680,10252141,3587175.5,-11430988.3
Sweden,SWE,1996,20457742.8,-54095431.7,32578290.7,0,-19908000,20715.7,11069199.3,3588684.3,-6288798.9
Sweden,SWE,1997,20698938.7,-54285205.3,26939519.2,0,-19909000,21751.4,10048376.6,3511113.3,-12974506.1
Sweden,SWE,1998,21003258,-54474844.1,28819627.7,0,-19875000,22787.2,9730056,3369277.8,-11404837.4
Sweden,SWE,1999,21449201.5,-54664348.2,27600549.8,0,-19909000,23822.9,9261507.9,3134617.5,-13103648.6
Sweden,SWE,2000,21598300,-54853717.5,25062000,0,-19911000,24900,7400000,3646517,-17033000.5
Sweden,SWE,2001,21480300,-87172228.8,24948300,0,-51116000,25900,7330000,4021157,-80482571.8
Sweden,SWE,2002,22487000,-87632760.7,25847300,0,-51116000,26900,7180000,4104737,-79102823.7
Sweden,SWE,2003,22755500,-88092933.1,25973100,0,-51116000,28000,7190000,4011747,-79250586.1
Sweden,SWE,2004,22685200,-88552746.5,25538800,0,-51116000,29000,5590000,4187167,-81638579.5
Sweden,SWE,2005,22998600,-89012201.2,23113600,0,-51116000,30000,4600000,4219357,-85166644.2
Sweden,SWE,2006,22814990,-54025164.1,23836000,0,-4133000,31100,3170000,4271077,-4034997.1
Sweden,SWE,2007,22807900,-54167638.4,21580000,0,-4183000,32100,2860000,4232957,-6837681.4
Sweden,SWE,2008,22888100,-54310406.3,20741400,0,-4167000,33100,2510000,4242957,-8061849.3
Sweden,SWE,2009,22175700,-54453468.4,18133000,0,-4183000,34200,2890000,3860447,-11543121.4
Sweden,SWE,2010,22614900,-54596825.8,22620600,0,-4183000,35200,3090000,4337947,-6081178.8
Switzerland,CHE,1990,14740432,-2200000,7616879,0,-1919000,19.3,19215244.8,3098623.4,40552198.5
Switzerland,CHE,1991,15187070.4,-2200000,7994128.7,0,-1919000,19.3,20616944.5,2766436,42445598.9
Switzerland,CHE,1992,15534113.3,-2200000,8376691.9,0,-1919000,19.3,20287062.1,2628663.3,42707549.9
Switzerland,CHE,1993,14491637,-2200000,7699981.7,0,-1919000,19.3,19776425.1,2390252.8,40239315.9
Switzerland,CHE,1994,14854059.4,-2200000,8107531.6,0,-1919000,19.3,17948460.7,2526813.4,39317884.4
Switzerland,CHE,1995,14604411.9,-2200000,8295600.5,0,-1919000,19.3,18978242,2328483.6,40087757.3
Switzerland,CHE,1996,14616325.9,-2200000,8416775.3,0,-1919000,19.4,19789035.9,2142528.2,40845684.7
Switzerland,CHE,1997,15094305.1,-2200000,8392302.9,0,-1919000,19.4,18224797.2,1945847.5,39538272.1
Switzerland,CHE,1998,15231457.8,-2200000,8670447.6,0,-1919000,19.4,19643010.9,1939476.9,41365412.6
Switzerland,CHE,1999,15213835.2,-2200000,9462748.7,0,-1919000,19.4,18885762.9,1927577.1,41370943.3
Switzerland,CHE,2000,16821900,-2200000,8565160,0,-1919000,19.4,16600000,2051700,39919779.4
Switzerland,CHE,2001,16467900,-1833333.3,8994760,0,-1552000,19.4,17400000,2067650,41544996.1
Switzerland,CHE,2002,16436700,-1833333.3,8517860,0,-1552000,19.4,16800000,2008400,40377646.1
Switzerland,CHE,2003,16573900,-1833333.3,8827260,0,-1552000,19.4,18000000,1956450,41972296.1
Switzerland,CHE,2004,16422500,-1833333.3,9118800,0,-1552000,19.4,18300000,2062590,42518576.1
Switzerland,CHE,2005,16486700,-1833333.3,9125340,0,-1552000,19.4,18600000,2149080,42975806.1
Switzerland,CHE,2006,16565800,-3666666.7,9447740,0,-3386000,19.4,17900000,2136240,38997132.7
Switzerland,CHE,2007,16928900,-3666666.7,9005660,0,-3386000,19.4,16200000,2127160,37209072.7
Switzerland,CHE,2008,18137900,-3666666.7,9210682,0,-3386000,19.4,17100000,2119670,39515604.7
Switzerland,CHE,2009,17922500,-3666666.7,8442056,0,-3386000,19.4,16700000,2123330,38135238.7
Switzerland,CHE,2010,17849400,-3666666.7,8635839,0,-3386000,19.5,18100000,2357800,39890391.8
Syria,SYR,1990,9575107.7,-1534120.9,17240274.7,0,-1534000,0,7381113.1,1527179.6,32655554.2
Syria,SYR,1991,11266950.2,-1534120.9,19777838.2,0,-1534000,0,8733874.9,1520046.8,38230589.2
Syria,SYR,1992,11945523.1,-1534120.9,22011657.9,0,-1534000,0,7033333.2,1783210.6,39705603.9
Syria,SYR,1993,12235611.5,-1534120.9,23606849.4,0,-1534000,0,5977251,1944871.9,40696462.9
Syria,SYR,1994,11368246.1,-1534120.9,24342718,0,-1534000,0,4824919.5,2142040.8,39609803.5
Syria,SYR,1995,11792929.2,-1534120.9,25836841.5,0,-1534000,0,5201845.2,2164385.3,41927880.3
Syria,SYR,1996,12324493.9,-1534120.9,26999218.5,0,-1534000,0,4554165.1,2175071.4,42984828
Syria,SYR,1997,12274018,-1534120.9,26885548.3,0,-1534000,0,4366487.4,2140746.3,42598679.1
Syria,SYR,1998,12678125.8,-1534120.9,29065331.2,0,-1534000,0,4889012.3,2245913.4,45810261.8
